,Index,RegionID,RegionName,City_x,State,Metro,CountyName,SizeRank,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Unnamed: 0,County,City_y,ORI,AGENCY NAME,POPULATION,VIOLENT CRIME,PROPERTY CRIME,MURDER,RAPE,ROBBERY,AGGRAVATED ASSAULT,BURGLARY,LARCENY,MTR VEHICLE THEFT,ARSON
87,6,77094,44256,Medina,OH,Cleveland-Elyria,MEDINA COUNTY,152,2174200,2157600,2142600,2049400,1976600,2038800,2132900,2170800,2232400,2322500,2488800,2660400,425.0,MEDINA COUNTY,Brunswick,OH05201,BRUNSWICK,"34,838",21,194,1.0,2.0,4,14,22,161,11,0.0
88,6,77094,44256,Medina,OH,Cleveland-Elyria,MEDINA COUNTY,152,2174200,2157600,2142600,2049400,1976600,2038800,2132900,2170800,2232400,2322500,2488800,2660400,426.0,MEDINA COUNTY,Medina,OH05202,MEDINA,"26,199",17,324,1.0,5.0,5,6,55,269,0,0.0
89,6,77094,44256,Medina,OH,Cleveland-Elyria,MEDINA COUNTY,152,2174200,2157600,2142600,2049400,1976600,2038800,2132900,2170800,2232400,2322500,2488800,2660400,427.0,MEDINA COUNTY,Wadsworth,OH05203,WADSWORTH,"23,388",24,333,0.0,4.0,1,19,28,301,4,1.0
90,6,77094,44256,Medina,OH,Cleveland-Elyria,MEDINA COUNTY,152,2174200,2157600,2142600,2049400,1976600,2038800,2132900,2170800,2232400,2322500,2488800,2660400,429.0,MEDINA COUNTY,Spencer,OH05210,SPENCER,777,2,6,0.0,1.0,0,1,1,5,0,0.0
91,6,77094,44256,Medina,OH,Cleveland-Elyria,MEDINA COUNTY,152,2174200,2157600,2142600,2049400,1976600,2038800,2132900,2170800,2232400,2322500,2488800,2660400,430.0,MEDINA COUNTY,Hinckley,OH05212,HINCKLEY TOWNSHIP,"7,970",1,17,0.0,0.0,0,1,3,13,1,0.0
92,7,77400,45011,Hamilton,OH,Cincinnati,BUTLER COUNTY,159,2108100,2023300,1945700,1931000,1827800,1847500,1903900,1964000,2020500,2118600,2226600,2390900,52.0,BUTLER COUNTY,Fairfield,OH00901,FAIRFIELD,"42,627",90,932,1.0,11.0,12,66,99,782,51,2.0
93,7,77400,45011,Hamilton,OH,Cincinnati,BUTLER COUNTY,159,2108100,2023300,1945700,1931000,1827800,1847500,1903900,1964000,2020500,2118600,2226600,2390900,53.0,BUTLER COUNTY,Hamilton,OH00902,HAMILTON,"62,094",312,"2,608",3.0,75.0,111,123,716,"1,890",2,33.0
94,7,77400,45011,Hamilton,OH,Cincinnati,BUTLER COUNTY,159,2108100,2023300,1945700,1931000,1827800,1847500,1903900,1964000,2020500,2118600,2226600,2390900,54.0,BUTLER COUNTY,Middletown,OH00903,MIDDLETOWN,"46,069",235,"2,788",5.0,39.0,82,109,645,"1,973",170,0.0
95,7,77400,45011,Hamilton,OH,Cincinnati,BUTLER COUNTY,159,2108100,2023300,1945700,1931000,1827800,1847500,1903900,1964000,2020500,2118600,2226600,2390900,57.0,BUTLER COUNTY,Oxford,OH00907,OXFORD,"22,459",18,488,0.0,5.0,7,6,82,400,6,2.0
96,7,77400,45011,Hamilton,OH,Cincinnati,BUTLER COUNTY,159,2108100,2023300,1945700,1931000,1827800,1847500,1903900,1964000,2020500,2118600,2226600,2390900,58.0,BUTLER COUNTY,Oxford,OH00913,OXFORD TOWNSHIP,"2,181",2,25,0.0,0.0,0,2,4,16,5,0.0
97,7,77400,45011,Hamilton,OH,Cincinnati,BUTLER COUNTY,159,2108100,2023300,1945700,1931000,1827800,1847500,1903900,1964000,2020500,2118600,2226600,2390900,59.0,BUTLER COUNTY,West Chester,OH00915,WEST CHESTER TOWNSHIP,"61,386",64,"1,300",0.0,21.0,15,28,170,"1,086",44,5.0
98,7,77400,45011,Hamilton,OH,Cincinnati,BUTLER COUNTY,159,2108100,2023300,1945700,1931000,1827800,1847500,1903900,1964000,2020500,2118600,2226600,2390900,194.0,BUTLER COUNTY,Fairfield,OH02300,FAIRFIELD,"75,853",38,962,0.0,15.0,6,17,153,793,16,2.0
99,7,77400,45011,Hamilton,OH,Cincinnati,BUTLER COUNTY,159,2108100,2023300,1945700,1931000,1827800,1847500,1903900,1964000,2020500,2118600,2226600,2390900,641.0,BUTLER COUNTY,Middletown,OH00903,MIDDLETOWN,"2,759",14,168,0.0,2.0,5,7,39,119,10,0.0
100,8,76539,43130,Lancaster,OH,Columbus,FAIRFIELD COUNTY,179,1440900,1349500,1293100,1284500,1275900,1273500,1240900,1239600,1295000,1357800,1479000,1592200,186.0,FAIRFIELD COUNTY,Lancaster,OH02301,LANCASTER,"40,026",127,"1,706",0.0,24.0,33,70,236,"1,382",88,12.0
101,8,76539,43130,Lancaster,OH,Columbus,FAIRFIELD COUNTY,179,1440900,1349500,1293100,1284500,1275900,1273500,1240900,1239600,1295000,1357800,1479000,1592200,187.0,FAIRFIELD COUNTY,Baltimore,OH02303,BALTIMORE,"2,973",0,15,0.0,0.0,0,0,3,11,1,1.0
102,8,76539,43130,Lancaster,OH,Columbus,FAIRFIELD COUNTY,179,1440900,1349500,1293100,1284500,1275900,1273500,1240900,1239600,1295000,1357800,1479000,1592200,188.0,FAIRFIELD COUNTY,Carroll,OH02306,CARROLL,520,0,3,0.0,0.0,0,0,2,1,0,0.0
103,8,76539,43130,Lancaster,OH,Columbus,FAIRFIELD COUNTY,179,1440900,1349500,1293100,1284500,1275900,1273500,1240900,1239600,1295000,1357800,1479000,1592200,189.0,FAIRFIELD COUNTY,Lithopolis,OH02307,LITHOPOLIS,"1,448",0,13,0.0,0.0,0,0,4,9,0,0.0
104,8,76539,43130,Lancaster,OH,Columbus,FAIRFIELD COUNTY,179,1440900,1349500,1293100,1284500,1275900,1273500,1240900,1239600,1295000,1357800,1479000,1592200,190.0,FAIRFIELD COUNTY,Millersport,OH02308,MILLERSPORT,"1,050",0,2,0.0,0.0,0,0,1,1,0,0.0
105,8,76539,43130,Lancaster,OH,Columbus,FAIRFIELD COUNTY,179,1440900,1349500,1293100,1284500,1275900,1273500,1240900,1239600,1295000,1357800,1479000,1592200,191.0,FAIRFIELD COUNTY,Pickerington,OH02309,PICKERINGTON,"20,297",38,351,0.0,6.0,12,20,20,315,16,0.0
106,8,76539,43130,Lancaster,OH,Columbus,FAIRFIELD COUNTY,179,1440900,1349500,1293100,1284500,1275900,1273500,1240900,1239600,1295000,1357800,1479000,1592200,192.0,FAIRFIELD COUNTY,Sugar Grove,OH02312,SUGAR GROVE,433,0,1,0.0,0.0,0,0,0,1,0,0.0
107,8,76539,43130,Lancaster,OH,Columbus,FAIRFIELD COUNTY,179,1440900,1349500,1293100,1284500,1275900,1273500,1240900,1239600,1295000,1357800,1479000,1592200,198.0,FAIRFIELD COUNTY,Lithopolis,OH02307,LITHOPOLIS,42,0,0,0.0,0.0,0,0,0,0,0,0.0
108,8,76539,43130,Lancaster,OH,Columbus,FAIRFIELD COUNTY,179,1440900,1349500,1293100,1284500,1275900,1273500,1240900,1239600,1295000,1357800,1479000,1592200,199.0,FAIRFIELD COUNTY,Pickerington,OH02309,PICKERINGTON,76,0,1,0.0,0.0,0,0,0,1,0,0.0
109,9,76597,43230,Gahanna,OH,Columbus,FRANKLIN COUNTY,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,168.0,FRANKLIN COUNTY,Columbus,OHCOP00,COLUMBUS,"8,276",45,344,1.0,9.0,20,15,71,231,42,4.0
110,9,76597,43230,Gahanna,OH,Columbus,FRANKLIN COUNTY,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,173.0,FRANKLIN COUNTY,Dublin,OH02503,DUBLIN,"4,534",3,53,0.0,1.0,1,1,6,45,2,0.0
111,9,76597,43230,Gahanna,OH,Columbus,FRANKLIN COUNTY,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,174.0,FRANKLIN COUNTY,Westerville,OH02510,WESTERVILLE,"8,531",9,205,0.0,3.0,3,3,17,184,4,0.0
112,9,76597,43230,Gahanna,OH,Columbus,FRANKLIN COUNTY,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,185.0,FRANKLIN COUNTY,Columbus,OHCOP00,COLUMBUS,"10,505",54,412,2.0,11.0,24,17,85,277,50,5.0
113,9,76597,43230,Gahanna,OH,Columbus,FRANKLIN COUNTY,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,193.0,FRANKLIN COUNTY,Reynoldsburg,OH02508,REYNOLDSBURG,936,3,26,0.0,1.0,1,1,3,22,1,0.0
114,9,76597,43230,Gahanna,OH,Columbus,FRANKLIN COUNTY,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,197.0,FRANKLIN COUNTY,Columbus,OHCOP00,COLUMBUS,"853,424","4,379","33,652",139.0,899.0,"1,919","1,422","6,955","22,613","4,084",370.0
115,9,76597,43230,Gahanna,OH,Columbus,FRANKLIN COUNTY,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,201.0,FRANKLIN COUNTY,Bexley,OH02501,BEXLEY,"13,773",20,420,1.0,4.0,10,5,104,301,15,0.0
116,9,76597,43230,Gahanna,OH,Columbus,FRANKLIN COUNTY,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,202.0,FRANKLIN COUNTY,Dublin,OH02503,DUBLIN,"39,242",27,456,1.0,10.0,8,8,51,388,17,1.0
117,9,76597,43230,Gahanna,OH,Columbus,FRANKLIN COUNTY,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,203.0,FRANKLIN COUNTY,Gahanna,OH02504,GAHANNA,"35,243",25,791,1.0,13.0,5,6,87,677,27,6.0
118,9,76597,43230,Gahanna,OH,Columbus,FRANKLIN COUNTY,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,204.0,FRANKLIN COUNTY,Grandview Heights,OH02505,GRANDVIEW HEIGHTS,"7,831",0,43,0.0,0.0,0,0,5,37,1,0.0
119,9,76597,43230,Gahanna,OH,Columbus,FRANKLIN COUNTY,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,205.0,FRANKLIN COUNTY,Grove City,OH02506,GROVE CITY,"40,421",47,"1,365",4.0,14.0,24,5,112,"1,197",56,0.0
120,9,76597,43230,Gahanna,OH,Columbus,FRANKLIN COUNTY,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,206.0,FRANKLIN COUNTY,Hilliard,OH02507,HILLIARD,"36,144",17,404,0.0,6.0,2,9,75,293,36,2.0
121,9,76597,43230,Gahanna,OH,Columbus,FRANKLIN COUNTY,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,207.0,FRANKLIN COUNTY,Reynoldsburg,OH02508,REYNOLDSBURG,"27,631",71,780,1.0,16.0,35,19,98,656,26,3.0
122,9,76597,43230,Gahanna,OH,Columbus,FRANKLIN COUNTY,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,208.0,FRANKLIN COUNTY,Upper Arlington,OH02509,UPPER ARLINGTON,"35,214",12,512,0.0,3.0,6,3,88,417,7,2.0
123,9,76597,43230,Gahanna,OH,Columbus,FRANKLIN COUNTY,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,209.0,FRANKLIN COUNTY,Westerville,OH02510,WESTERVILLE,"30,887",35,740,0.0,9.0,13,13,60,667,13,2.0
124,9,76597,43230,Gahanna,OH,Columbus,FRANKLIN COUNTY,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,210.0,FRANKLIN COUNTY,Whitehall,OH02511,WHITEHALL,"18,835",125,"1,269",0.0,11.0,69,45,187,"1,001",81,12.0
125,9,76597,43230,Gahanna,OH,Columbus,FRANKLIN COUNTY,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,211.0,FRANKLIN COUNTY,Worthington,OH02512,WORTHINGTON,"14,692",11,267,2.0,2.0,3,4,27,227,13,1.0
126,9,76597,43230,Gahanna,OH,Columbus,FRANKLIN COUNTY,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,213.0,FRANKLIN COUNTY,Groveport,OH02516,GROVEPORT,"5,583",12,185,0.0,3.0,6,3,29,144,12,1.0
127,9,76597,43230,Gahanna,OH,Columbus,FRANKLIN COUNTY,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,216.0,FRANKLIN COUNTY,New Albany,OH02521,NEW ALBANY,"10,670",4,91,0.0,2.0,0,2,6,81,4,0.0
128,9,76597,43230,Gahanna,OH,Columbus,FRANKLIN COUNTY,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,358.0,FRANKLIN COUNTY,Reynoldsburg,OH02508,REYNOLDSBURG,"9,137",25,256,0.0,6.0,12,7,32,216,8,1.0
129,9,76597,43230,Gahanna,OH,Columbus,FRANKLIN COUNTY,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,359.0,FRANKLIN COUNTY,New Albany,OH02521,NEW ALBANY,168,0,1,0.0,0.0,0,0,0,1,0,0.0
130,9,76597,43230,Gahanna,OH,Columbus,FRANKLIN COUNTY,204,2032500,1967400,1914200,1923500,1860300,1843700,1900700,1952400,2022800,2185300,2427400,2599400,633.0,FRANKLIN COUNTY,Dublin,OH02503,DUBLIN,"2,510",1,29,0.0,1.0,0,0,3,25,1,0.0
131,10,76471,43026,Hilliard,OH,Columbus,FRANKLIN COUNTY,237,2253500,2199000,2177100,2187700,2121300,2098100,2188300,2210000,2398700,2610300,2821500,2990100,168.0,FRANKLIN COUNTY,Columbus,OHCOP00,COLUMBUS,"8,276",45,344,1.0,9.0,20,15,71,231,42,4.0
132,10,76471,43026,Hilliard,OH,Columbus,FRANKLIN COUNTY,237,2253500,2199000,2177100,2187700,2121300,2098100,2188300,2210000,2398700,2610300,2821500,2990100,173.0,FRANKLIN COUNTY,Dublin,OH02503,DUBLIN,"4,534",3,53,0.0,1.0,1,1,6,45,2,0.0
133,10,76471,43026,Hilliard,OH,Columbus,FRANKLIN COUNTY,237,2253500,2199000,2177100,2187700,2121300,2098100,2188300,2210000,2398700,2610300,2821500,2990100,174.0,FRANKLIN COUNTY,Westerville,OH02510,WESTERVILLE,"8,531",9,205,0.0,3.0,3,3,17,184,4,0.0
134,10,76471,43026,Hilliard,OH,Columbus,FRANKLIN COUNTY,237,2253500,2199000,2177100,2187700,2121300,2098100,2188300,2210000,2398700,2610300,2821500,2990100,185.0,FRANKLIN COUNTY,Columbus,OHCOP00,COLUMBUS,"10,505",54,412,2.0,11.0,24,17,85,277,50,5.0
135,10,76471,43026,Hilliard,OH,Columbus,FRANKLIN COUNTY,237,2253500,2199000,2177100,2187700,2121300,2098100,2188300,2210000,2398700,2610300,2821500,2990100,193.0,FRANKLIN COUNTY,Reynoldsburg,OH02508,REYNOLDSBURG,936,3,26,0.0,1.0,1,1,3,22,1,0.0
136,10,76471,43026,Hilliard,OH,Columbus,FRANKLIN COUNTY,237,2253500,2199000,2177100,2187700,2121300,2098100,2188300,2210000,2398700,2610300,2821500,2990100,197.0,FRANKLIN COUNTY,Columbus,OHCOP00,COLUMBUS,"853,424","4,379","33,652",139.0,899.0,"1,919","1,422","6,955","22,613","4,084",370.0
137,10,76471,43026,Hilliard,OH,Columbus,FRANKLIN COUNTY,237,2253500,2199000,2177100,2187700,2121300,2098100,2188300,2210000,2398700,2610300,2821500,2990100,201.0,FRANKLIN COUNTY,Bexley,OH02501,BEXLEY,"13,773",20,420,1.0,4.0,10,5,104,301,15,0.0
138,10,76471,43026,Hilliard,OH,Columbus,FRANKLIN COUNTY,237,2253500,2199000,2177100,2187700,2121300,2098100,2188300,2210000,2398700,2610300,2821500,2990100,202.0,FRANKLIN COUNTY,Dublin,OH02503,DUBLIN,"39,242",27,456,1.0,10.0,8,8,51,388,17,1.0
139,10,76471,43026,Hilliard,OH,Columbus,FRANKLIN COUNTY,237,2253500,2199000,2177100,2187700,2121300,2098100,2188300,2210000,2398700,2610300,2821500,2990100,203.0,FRANKLIN COUNTY,Gahanna,OH02504,GAHANNA,"35,243",25,791,1.0,13.0,5,6,87,677,27,6.0
140,10,76471,43026,Hilliard,OH,Columbus,FRANKLIN COUNTY,237,2253500,2199000,2177100,2187700,2121300,2098100,2188300,2210000,2398700,2610300,2821500,2990100,204.0,FRANKLIN COUNTY,Grandview Heights,OH02505,GRANDVIEW HEIGHTS,"7,831",0,43,0.0,0.0,0,0,5,37,1,0.0
141,10,76471,43026,Hilliard,OH,Columbus,FRANKLIN COUNTY,237,2253500,2199000,2177100,2187700,2121300,2098100,2188300,2210000,2398700,2610300,2821500,2990100,205.0,FRANKLIN COUNTY,Grove City,OH02506,GROVE CITY,"40,421",47,"1,365",4.0,14.0,24,5,112,"1,197",56,0.0
142,10,76471,43026,Hilliard,OH,Columbus,FRANKLIN COUNTY,237,2253500,2199000,2177100,2187700,2121300,2098100,2188300,2210000,2398700,2610300,2821500,2990100,206.0,FRANKLIN COUNTY,Hilliard,OH02507,HILLIARD,"36,144",17,404,0.0,6.0,2,9,75,293,36,2.0
143,10,76471,43026,Hilliard,OH,Columbus,FRANKLIN COUNTY,237,2253500,2199000,2177100,2187700,2121300,2098100,2188300,2210000,2398700,2610300,2821500,2990100,207.0,FRANKLIN COUNTY,Reynoldsburg,OH02508,REYNOLDSBURG,"27,631",71,780,1.0,16.0,35,19,98,656,26,3.0
144,10,76471,43026,Hilliard,OH,Columbus,FRANKLIN COUNTY,237,2253500,2199000,2177100,2187700,2121300,2098100,2188300,2210000,2398700,2610300,2821500,2990100,208.0,FRANKLIN COUNTY,Upper Arlington,OH02509,UPPER ARLINGTON,"35,214",12,512,0.0,3.0,6,3,88,417,7,2.0
145,10,76471,43026,Hilliard,OH,Columbus,FRANKLIN COUNTY,237,2253500,2199000,2177100,2187700,2121300,2098100,2188300,2210000,2398700,2610300,2821500,2990100,209.0,FRANKLIN COUNTY,Westerville,OH02510,WESTERVILLE,"30,887",35,740,0.0,9.0,13,13,60,667,13,2.0
146,10,76471,43026,Hilliard,OH,Columbus,FRANKLIN COUNTY,237,2253500,2199000,2177100,2187700,2121300,2098100,2188300,2210000,2398700,2610300,2821500,2990100,210.0,FRANKLIN COUNTY,Whitehall,OH02511,WHITEHALL,"18,835",125,"1,269",0.0,11.0,69,45,187,"1,001",81,12.0
147,10,76471,43026,Hilliard,OH,Columbus,FRANKLIN COUNTY,237,2253500,2199000,2177100,2187700,2121300,2098100,2188300,2210000,2398700,2610300,2821500,2990100,211.0,FRANKLIN COUNTY,Worthington,OH02512,WORTHINGTON,"14,692",11,267,2.0,2.0,3,4,27,227,13,1.0
148,10,76471,43026,Hilliard,OH,Columbus,FRANKLIN COUNTY,237,2253500,2199000,2177100,2187700,2121300,2098100,2188300,2210000,2398700,2610300,2821500,2990100,213.0,FRANKLIN COUNTY,Groveport,OH02516,GROVEPORT,"5,583",12,185,0.0,3.0,6,3,29,144,12,1.0
149,10,76471,43026,Hilliard,OH,Columbus,FRANKLIN COUNTY,237,2253500,2199000,2177100,2187700,2121300,2098100,2188300,2210000,2398700,2610300,2821500,2990100,216.0,FRANKLIN COUNTY,New Albany,OH02521,NEW ALBANY,"10,670",4,91,0.0,2.0,0,2,6,81,4,0.0
150,10,76471,43026,Hilliard,OH,Columbus,FRANKLIN COUNTY,237,2253500,2199000,2177100,2187700,2121300,2098100,2188300,2210000,2398700,2610300,2821500,2990100,358.0,FRANKLIN COUNTY,Reynoldsburg,OH02508,REYNOLDSBURG,"9,137",25,256,0.0,6.0,12,7,32,216,8,1.0
151,10,76471,43026,Hilliard,OH,Columbus,FRANKLIN COUNTY,237,2253500,2199000,2177100,2187700,2121300,2098100,2188300,2210000,2398700,2610300,2821500,2990100,359.0,FRANKLIN COUNTY,New Albany,OH02521,NEW ALBANY,168,0,1,0.0,0.0,0,0,0,1,0,0.0
152,10,76471,43026,Hilliard,OH,Columbus,FRANKLIN COUNTY,237,2253500,2199000,2177100,2187700,2121300,2098100,2188300,2210000,2398700,2610300,2821500,2990100,633.0,FRANKLIN COUNTY,Dublin,OH02503,DUBLIN,"2,510",1,29,0.0,1.0,0,0,3,25,1,0.0
153,11,77850,45840,Findlay,OH,Findlay,HANCOCK COUNTY,251,1497700,1449300,1394900,1383500,1333200,1327300,1376800,1417300,1438400,1485600,1576800,1658900,294.0,HANCOCK COUNTY,Findlay,OH03201,FINDLAY,"41,474",128,"1,304",3.0,25.0,24,76,216,"1,050",38,3.0
154,11,77850,45840,Findlay,OH,Findlay,HANCOCK COUNTY,251,1497700,1449300,1394900,1383500,1333200,1327300,1376800,1417300,1438400,1485600,1576800,1658900,295.0,HANCOCK COUNTY,McComb,OH03207,MCCOMB,"1,655",0,0,0.0,0.0,0,0,0,0,0,0.0
155,12,77030,44130,Parma Heights,OH,Cleveland-Elyria,CUYAHOGA COUNTY,256,1615800,1505400,1445500,1430300,1314000,1288500,1311200,1307700,1322700,1402200,1525200,1624700,117.0,CUYAHOGA COUNTY,Cleveland,OHCLP00,CLEVELAND,"385,351","5,999","18,944",107.0,497.0,"2,697","2,698","5,853","9,696","3,395",253.0
156,12,77030,44130,Parma Heights,OH,Cleveland-Elyria,CUYAHOGA COUNTY,256,1615800,1505400,1445500,1430300,1314000,1288500,1311200,1307700,1322700,1402200,1525200,1624700,119.0,CUYAHOGA COUNTY,Bay Village,OH01801,BAY VILLAGE,"15,327",2,73,0.0,1.0,0,1,11,61,1,0.0
157,12,77030,44130,Parma Heights,OH,Cleveland-Elyria,CUYAHOGA COUNTY,256,1615800,1505400,1445500,1430300,1314000,1288500,1311200,1307700,1322700,1402200,1525200,1624700,120.0,CUYAHOGA COUNTY,Bedford,OH01803,BEDFORD,"12,641",25,228,1.0,1.0,16,7,50,146,32,0.0
158,12,77030,44130,Parma Heights,OH,Cleveland-Elyria,CUYAHOGA COUNTY,256,1615800,1505400,1445500,1430300,1314000,1288500,1311200,1307700,1322700,1402200,1525200,1624700,122.0,CUYAHOGA COUNTY,Berea,OH01806,BEREA,"18,871",8,140,0.0,1.0,1,6,27,105,8,2.0
159,12,77030,44130,Parma Heights,OH,Cleveland-Elyria,CUYAHOGA COUNTY,256,1615800,1505400,1445500,1430300,1314000,1288500,1311200,1307700,1322700,1402200,1525200,1624700,123.0,CUYAHOGA COUNTY,Brecksville,OH01808,BRECKSVILLE,"13,432",2,52,0.0,1.0,0,1,4,47,1,0.0
160,12,77030,44130,Parma Heights,OH,Cleveland-Elyria,CUYAHOGA COUNTY,256,1615800,1505400,1445500,1430300,1314000,1288500,1311200,1307700,1322700,1402200,1525200,1624700,124.0,CUYAHOGA COUNTY,Broadview Heights,OH01809,BROADVIEW HEIGHTS,"19,228",1,21,0.0,0.0,0,1,5,11,5,0.0
161,12,77030,44130,Parma Heights,OH,Cleveland-Elyria,CUYAHOGA COUNTY,256,1615800,1505400,1445500,1430300,1314000,1288500,1311200,1307700,1322700,1402200,1525200,1624700,127.0,CUYAHOGA COUNTY,Cleveland Heights,OH01815,CLEVELAND HEIGHTS,"44,525",131,879,2.0,16.0,79,34,125,655,99,1.0
162,12,77030,44130,Parma Heights,OH,Cleveland-Elyria,CUYAHOGA COUNTY,256,1615800,1505400,1445500,1430300,1314000,1288500,1311200,1307700,1322700,1402200,1525200,1624700,128.0,CUYAHOGA COUNTY,Cleveland,OH01817,EAST CLEVELAND,"17,178",136,339,5.0,8.0,83,40,100,89,150,3.0
163,12,77030,44130,Parma Heights,OH,Cleveland-Elyria,CUYAHOGA COUNTY,256,1615800,1505400,1445500,1430300,1314000,1288500,1311200,1307700,1322700,1402200,1525200,1624700,129.0,CUYAHOGA COUNTY,Euclid,OH01818,EUCLID,"47,270",303,"1,267",4.0,26.0,118,155,226,910,131,6.0
164,12,77030,44130,Parma Heights,OH,Cleveland-Elyria,CUYAHOGA COUNTY,256,1615800,1505400,1445500,1430300,1314000,1288500,1311200,1307700,1322700,1402200,1525200,1624700,130.0,CUYAHOGA COUNTY,Fairview Park,OH01819,FAIRVIEW PARK,"16,307",18,176,1.0,1.0,4,12,14,155,7,1.0
165,12,77030,44130,Parma Heights,OH,Cleveland-Elyria,CUYAHOGA COUNTY,256,1615800,1505400,1445500,1430300,1314000,1288500,1311200,1307700,1322700,1402200,1525200,1624700,131.0,CUYAHOGA COUNTY,Garfield Heights,OH01820,GARFIELD HEIGHTS,"27,846",0,0,0.0,0.0,0,0,0,0,0,0.0
166,12,77030,44130,Parma Heights,OH,Cleveland-Elyria,CUYAHOGA COUNTY,256,1615800,1505400,1445500,1430300,1314000,1288500,1311200,1307700,1322700,1402200,1525200,1624700,132.0,CUYAHOGA COUNTY,Gates Mills,OH01821,GATES MILLS,"2,232",2,24,0.0,0.0,1,1,2,20,2,0.0
167,12,77030,44130,Parma Heights,OH,Cleveland-Elyria,CUYAHOGA COUNTY,256,1615800,1505400,1445500,1430300,1314000,1288500,1311200,1307700,1322700,1402200,1525200,1624700,136.0,CUYAHOGA COUNTY,Lakewood,OH01826,LAKEWOOD,"50,151",74,"1,199",2.0,6.0,40,26,469,652,78,5.0
168,12,77030,44130,Parma Heights,OH,Cleveland-Elyria,CUYAHOGA COUNTY,256,1615800,1505400,1445500,1430300,1314000,1288500,1311200,1307700,1322700,1402200,1525200,1624700,137.0,CUYAHOGA COUNTY,Lyndhurst,OH01827,LYNDHURST,"13,586",18,180,0.0,0.0,7,11,21,148,11,0.0
169,12,77030,44130,Parma Heights,OH,Cleveland-Elyria,CUYAHOGA COUNTY,256,1615800,1505400,1445500,1430300,1314000,1288500,1311200,1307700,1322700,1402200,1525200,1624700,140.0,CUYAHOGA COUNTY,North Olmsted,OH01834,NORTH OLMSTED,"31,779",26,470,0.0,6.0,11,9,40,398,32,0.0
170,12,77030,44130,Parma Heights,OH,Cleveland-Elyria,CUYAHOGA COUNTY,256,1615800,1505400,1445500,1430300,1314000,1288500,1311200,1307700,1322700,1402200,1525200,1624700,141.0,CUYAHOGA COUNTY,North Royalton,OH01836,NORTH ROYALTON,"30,313",7,103,3.0,0.0,0,4,22,80,1,0.0
171,12,77030,44130,Parma Heights,OH,Cleveland-Elyria,CUYAHOGA COUNTY,256,1615800,1505400,1445500,1430300,1314000,1288500,1311200,1307700,1322700,1402200,1525200,1624700,143.0,CUYAHOGA COUNTY,Olmsted Falls,OH01839,OLMSTED FALLS,"8,898",3,31,0.0,1.0,1,1,9,19,3,0.0
172,12,77030,44130,Parma Heights,OH,Cleveland-Elyria,CUYAHOGA COUNTY,256,1615800,1505400,1445500,1430300,1314000,1288500,1311200,1307700,1322700,1402200,1525200,1624700,144.0,CUYAHOGA COUNTY,Parma,OH01842,PARMA,"79,340",141,906,0.0,39.0,37,65,199,633,74,2.0
173,12,77030,44130,Parma Heights,OH,Cleveland-Elyria,CUYAHOGA COUNTY,256,1615800,1505400,1445500,1430300,1314000,1288500,1311200,1307700,1322700,1402200,1525200,1624700,145.0,CUYAHOGA COUNTY,Parma Heights,OH01843,PARMA HEIGHTS,"20,094",1,53,0.0,0.0,0,1,10,40,3,0.0
